,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Year,Team
286,241.8,38.0,80.5,0.472,9.5,26.6,0.358,28.5,54.0,0.529,22.1,31.1,0.712,11.2,34.1,45.3,21.4,7.6,5.6,16.1,20.4,107.7,2014,HOU
287,241.5,37.0,83.3,0.444,11.4,32.7,0.348,25.6,50.6,0.506,18.6,26.0,0.715,11.7,32.0,43.7,22.2,9.5,5.0,16.7,22.0,103.9,2015,HOU
288,241.8,37.7,83.5,0.452,10.7,30.9,0.347,27.0,52.6,0.514,20.4,29.4,0.694,11.3,31.7,43.1,22.2,10.0,5.2,15.9,21.8,106.5,2016,HOU
289,241.2,40.3,87.2,0.462,14.4,40.3,0.357,25.9,46.9,0.552,20.3,26.5,0.766,10.9,33.5,44.4,25.2,8.2,4.3,15.1,19.9,115.3,2017,HOU
290,240.9,38.7,84.2,0.46,15.3,42.3,0.362,23.4,41.9,0.558,19.6,25.1,0.781,9.0,34.5,43.5,21.5,8.5,4.8,13.8,19.5,112.4,2018,HOU
291,241.8,39.2,87.4,0.449,16.1,45.4,0.356,23.1,42.0,0.551,19.3,24.4,0.791,10.2,31.9,42.1,21.2,8.5,4.9,13.3,22.0,113.9,2019,HOU
292,241.4,40.8,90.4,0.451,15.6,45.3,0.345,25.1,45.2,0.557,20.6,26.1,0.791,9.8,34.5,44.3,21.6,8.7,5.2,14.7,21.8,117.8,2020,HOU
293,240.3,39.3,88.5,0.444,13.8,40.6,0.339,25.5,47.9,0.532,16.5,22.3,0.74,9.3,33.3,42.6,23.6,7.6,5.0,14.7,19.5,108.8,2021,HOU
294,240.9,39.4,86.4,0.456,13.5,38.7,0.349,25.9,47.7,0.543,17.5,24.5,0.713,9.6,32.4,42.0,23.6,7.3,4.7,16.5,20.6,109.7,2022,HOU
295,240.9,36.3,75.7,0.48,4.4,11.9,0.373,31.9,63.8,0.5,22.2,29.5,0.755,12.3,27.6,39.9,23.4,7.1,3.9,16.3,24.8,99.3,1996,IND
296,243.0,34.8,76.3,0.456,5.2,13.8,0.381,29.5,62.5,0.472,20.6,28.5,0.722,12.5,29.1,41.7,21.3,7.1,4.8,16.3,24.1,95.4,1997,IND
297,241.8,35.6,75.9,0.469,4.9,12.5,0.39,30.7,63.3,0.485,19.9,26.0,0.764,10.7,28.6,39.3,23.0,7.9,4.5,14.2,22.7,96.0,1998,IND
298,242.0,34.6,77.3,0.448,5.9,16.0,0.368,28.7,61.3,0.469,19.5,24.6,0.796,11.5,29.0,40.5,20.1,6.3,4.5,13.0,21.6,94.7,1999,IND
299,240.6,37.2,81.0,0.459,7.1,18.1,0.392,30.0,62.8,0.478,19.9,24.5,0.811,10.3,31.9,42.1,22.6,6.8,5.1,14.1,21.8,101.3,2000,IND
300,243.7,34.5,78.4,0.44,4.8,14.1,0.342,29.7,64.3,0.461,18.8,24.5,0.766,11.2,31.6,42.9,21.5,6.9,5.9,15.2,23.5,92.6,2001,IND
301,242.7,35.8,80.2,0.446,4.9,14.6,0.339,30.9,65.7,0.47,20.3,26.3,0.772,11.3,31.3,42.7,23.0,8.0,5.3,15.2,22.9,96.8,2002,IND
302,242.7,35.5,80.6,0.441,4.6,13.6,0.339,30.9,66.9,0.461,21.2,27.7,0.766,12.2,32.0,44.2,23.3,8.5,5.4,14.8,22.1,96.8,2003,IND
303,241.5,33.6,77.1,0.435,5.5,15.6,0.351,28.1,61.5,0.457,18.8,24.6,0.764,11.8,29.9,41.7,21.6,8.9,5.0,14.4,20.8,91.4,2004,IND
304,242.7,32.5,75.2,0.432,6.6,19.2,0.344,25.9,56.0,0.463,21.3,26.9,0.792,10.6,29.5,40.1,18.2,7.5,4.4,14.3,23.0,93.0,2005,IND
305,240.6,34.0,76.5,0.444,6.5,18.7,0.349,27.4,57.8,0.475,19.4,26.3,0.737,11.0,31.2,42.2,19.9,7.3,5.0,15.3,22.2,93.9,2006,IND
306,241.2,35.0,80.0,0.438,5.9,16.9,0.346,29.2,63.1,0.462,19.7,25.9,0.76,12.1,29.8,41.8,20.5,7.3,5.5,16.3,23.3,95.6,2007,IND
307,240.9,37.8,85.3,0.444,9.2,24.6,0.374,28.6,60.6,0.472,19.1,24.9,0.768,11.0,32.1,43.1,22.7,7.6,5.0,15.1,23.4,104.0,2008,IND
308,241.8,39.3,86.3,0.455,8.0,21.0,0.378,31.3,65.3,0.48,18.6,23.0,0.807,11.3,32.5,43.7,21.6,7.0,5.3,14.5,23.1,105.1,2009,IND
309,240.3,36.8,83.2,0.443,8.0,23.1,0.348,28.8,60.1,0.479,19.1,24.6,0.775,9.6,31.9,41.5,21.1,7.1,5.4,15.0,22.5,100.8,2010,IND
310,241.2,36.6,82.8,0.442,7.1,20.2,0.354,29.5,62.6,0.471,19.4,24.8,0.782,11.1,32.4,43.5,19.6,7.1,5.6,15.4,21.7,99.8,2011,IND
311,242.3,35.7,81.4,0.438,5.9,16.1,0.368,29.7,65.3,0.455,20.4,26.1,0.782,12.5,31.4,43.9,18.6,7.9,5.4,14.0,21.7,97.7,2012,IND
312,241.9,35.1,80.6,0.436,6.9,19.7,0.347,28.3,60.8,0.465,17.6,23.6,0.746,12.9,33.0,45.9,20.3,7.2,6.3,15.1,20.0,94.7,2013,IND
313,241.2,36.0,80.2,0.449,6.7,18.8,0.357,29.3,61.4,0.477,18.1,23.3,0.779,10.2,34.5,44.7,20.1,6.7,5.4,15.1,20.4,96.7,2014,IND
314,242.1,36.6,83.2,0.439,7.5,21.2,0.352,29.1,62.0,0.469,16.7,22.2,0.756,10.4,34.4,44.9,21.4,6.2,4.6,14.0,21.2,97.3,2015,IND
315,242.4,38.3,85.2,0.45,8.1,23.0,0.351,30.2,62.1,0.486,17.4,22.8,0.764,10.3,33.9,44.2,21.2,9.0,4.8,14.9,20.0,102.2,2016,IND
316,242.1,39.3,84.5,0.465,8.6,23.0,0.376,30.6,61.5,0.498,17.9,22.1,0.81,9.0,33.0,42.0,22.5,8.2,5.0,13.8,19.5,105.1,2017,IND
317,240.9,40.8,86.4,0.472,9.0,24.5,0.369,31.8,61.9,0.513,14.9,19.2,0.779,9.6,32.7,42.3,22.2,8.8,4.1,13.3,18.8,105.6,2018,IND
318,240.3,41.3,87.0,0.475,9.5,25.4,0.374,31.8,61.6,0.517,15.8,21.1,0.752,9.3,33.7,43.0,26.0,8.7,4.9,13.7,19.4,108.0,2019,IND
319,241.4,42.1,88.5,0.476,10.2,28.0,0.363,31.9,60.4,0.529,15.0,19.1,0.787,8.7,34.1,42.8,25.9,7.4,5.2,13.2,19.8,109.4,2020,IND
320,242.4,43.3,91.2,0.474,12.3,34.0,0.364,30.9,57.3,0.54,16.4,20.7,0.792,9.0,33.7,42.7,27.4,8.5,6.4,13.5,20.2,115.3,2021,IND
321,242.4,41.4,89.5,0.463,12.2,35.4,0.344,29.3,54.1,0.541,16.4,21.4,0.768,11.3,32.6,43.9,25.4,7.1,5.6,14.4,20.4,111.5,2022,IND
322,240.6,38.1,80.7,0.472,6.2,16.8,0.37,31.9,64.0,0.499,17.0,24.2,0.702,11.9,26.7,38.6,20.4,8.6,5.0,16.5,24.5,99.4,1996,LAC
323,243.0,36.5,81.7,0.446,5.8,16.3,0.354,30.7,65.3,0.469,18.5,25.3,0.731,13.3,27.3,40.7,20.3,8.9,5.4,16.0,24.0,97.2,1997,LAC
324,241.2,35.7,81.6,0.438,6.4,17.9,0.358,29.3,63.7,0.461,18.0,25.0,0.723,12.7,27.8,40.4,18.7,7.6,5.6,16.1,22.3,95.9,1998,LAC
325,242.5,34.2,80.1,0.427,4.3,13.4,0.32,29.9,66.8,0.448,17.7,24.5,0.721,13.3,25.9,39.2,16.4,8.5,4.7,15.9,24.5,90.4,1999,LAC
326,240.3,35.1,82.4,0.426,5.2,15.5,0.339,29.9,67.0,0.446,16.6,22.3,0.746,11.6,29.0,40.6,18.0,7.0,6.0,16.2,22.2,92.0,2000,LAC
327,244.3,35.3,78.9,0.448,4.4,13.0,0.339,30.9,65.9,0.469,17.4,25.1,0.693,11.7,31.2,42.9,19.3,6.0,6.3,15.8,21.6,92.5,2001,LAC
328,241.5,36.2,81.3,0.445,5.0,14.0,0.356,31.2,67.3,0.464,18.3,24.7,0.739,13.2,30.2,43.4,20.9,6.2,6.6,14.8,19.8,95.7,2002,LAC
329,240.9,34.6,79.1,0.437,4.8,14.4,0.331,29.8,64.8,0.46,19.9,26.5,0.75,12.3,30.0,42.3,19.6,7.0,5.6,15.7,21.8,93.8,2003,LAC
330,241.5,34.4,80.2,0.428,4.0,12.5,0.321,30.3,67.7,0.448,22.0,28.1,0.785,14.0,29.5,43.5,20.2,7.2,4.6,16.4,22.1,94.8,2004,LAC
331,244.3,35.7,77.7,0.459,2.8,8.2,0.345,32.8,69.5,0.473,21.6,27.7,0.778,12.0,29.9,41.9,23.2,7.3,5.1,15.7,22.2,95.7,2005,LAC
332,241.5,36.5,78.6,0.465,3.5,10.3,0.344,33.0,68.3,0.483,20.7,26.1,0.791,10.1,33.0,43.1,20.8,6.5,6.1,14.5,22.8,97.2,2006,LAC
333,240.6,35.1,77.0,0.456,3.8,11.0,0.348,31.3,66.0,0.474,21.6,27.4,0.788,10.8,30.3,41.1,21.5,7.3,5.8,15.1,22.7,95.6,2007,LAC
334,241.5,34.4,78.6,0.438,4.3,13.2,0.324,30.1,65.4,0.46,20.8,26.6,0.781,9.8,30.4,40.1,21.1,6.8,4.9,14.4,21.3,93.8,2008,LAC
335,242.4,36.0,81.7,0.441,6.5,18.5,0.354,29.5,63.2,0.467,16.5,22.4,0.736,10.9,29.0,39.8,21.0,7.0,5.9,14.9,20.1,95.1,2009,LAC
336,240.3,36.6,80.5,0.455,5.9,17.8,0.332,30.7,62.7,0.49,16.6,22.8,0.73,11.3,30.5,41.8,22.1,6.5,5.7,15.7,19.3,95.7,2010,LAC
337,242.1,36.8,80.4,0.457,6.3,18.5,0.338,30.5,61.9,0.493,18.9,26.7,0.707,11.6,30.5,42.1,22.1,7.1,4.9,16.4,21.1,98.6,2011,LAC
338,241.9,37.0,81.3,0.455,7.8,21.8,0.357,29.2,59.5,0.49,15.8,23.3,0.68,12.1,29.4,41.6,21.0,8.4,4.8,13.3,21.2,97.5,2012,LAC
339,240.6,38.5,80.6,0.478,7.6,21.4,0.358,30.9,59.2,0.522,16.4,23.0,0.711,11.4,30.2,41.6,23.9,9.6,5.6,14.6,20.9,101.1,2013,LAC
340,240.9,39.1,82.5,0.474,8.5,24.0,0.352,30.7,58.5,0.525,21.2,29.1,0.73,10.5,32.5,43.0,24.6,8.6,4.8,13.9,21.5,107.9,2014,LAC
341,240.6,39.4,83.3,0.473,10.1,26.9,0.376,29.3,56.4,0.519,17.9,25.2,0.71,9.6,33.1,42.6,24.8,7.8,5.0,12.3,21.3,106.7,2015,LAC
342,241.8,38.3,82.4,0.465,9.7,26.7,0.364,28.6,55.7,0.513,18.2,26.2,0.692,8.8,33.3,42.0,22.8,8.6,5.6,13.0,21.3,104.5,2016,LAC
343,240.9,39.5,83.2,0.475,10.3,27.4,0.375,29.3,55.8,0.525,19.3,26.0,0.745,9.0,34.0,43.0,22.5,7.5,4.2,13.0,19.8,108.7,2017,LAC
344,240.3,40.3,85.4,0.471,9.5,26.8,0.354,30.8,58.6,0.525,19.0,25.5,0.743,10.1,33.7,43.9,22.3,7.7,4.5,14.7,20.0,109.0,2018,LAC
345,241.8,41.3,87.5,0.471,10.0,25.8,0.388,31.3,61.7,0.507,22.6,28.5,0.792,9.7,35.8,45.5,24.0,6.8,4.7,14.5,23.3,115.1,2019,LAC
346,241.4,41.6,89.2,0.466,12.4,33.5,0.371,29.1,55.8,0.522,20.8,26.3,0.791,10.7,37.0,47.7,23.7,7.1,4.7,14.6,22.1,116.3,2020,LAC
347,240.0,41.8,86.7,0.482,14.3,34.7,0.411,27.5,52.0,0.529,16.2,19.3,0.839,9.4,34.7,44.2,24.4,7.1,4.1,13.2,19.2,114.0,2021,LAC
348,241.2,40.1,87.4,0.458,12.8,34.2,0.374,27.3,53.3,0.512,15.5,19.6,0.793,9.1,34.9,44.0,24.0,7.4,5.0,13.7,18.6,108.4,2022,LAC
349,240.0,39.2,81.8,0.48,5.8,16.6,0.351,33.4,65.2,0.512,18.6,25.0,0.746,12.1,28.1,40.2,25.4,8.8,6.3,14.2,20.8,102.9,1996,LAL
350,243.0,36.8,81.0,0.454,6.7,18.3,0.367,30.1,62.7,0.48,19.7,28.4,0.692,13.3,29.4,42.8,22.5,9.0,7.0,14.9,22.2,100.0,1997,LAL
351,241.8,38.4,79.7,0.481,6.1,17.3,0.351,32.3,62.5,0.517,22.7,33.5,0.679,13.2,30.1,43.3,24.5,9.0,6.8,15.3,22.7,105.5,1998,LAL
352,241.0,36.8,78.7,0.468,4.8,13.7,0.352,32.0,65.0,0.492,20.5,30.1,0.683,12.4,29.6,42.0,21.9,7.8,5.7,15.1,24.6,99.0,1999,LAL
353,241.5,38.3,83.4,0.459,4.2,12.8,0.329,34.1,70.6,0.482,20.1,28.9,0.696,13.6,33.4,47.0,23.4,7.5,6.5,13.9,22.5,100.8,2000,LAL
354,242.7,37.9,81.5,0.465,5.4,15.5,0.344,32.6,66.0,0.494,19.4,28.5,0.683,13.2,31.5,44.7,23.0,6.9,6.0,14.4,22.8,100.6,2001,LAL
355,241.2,38.4,83.4,0.461,6.2,17.5,0.354,32.2,65.9,0.489,18.2,26.1,0.699,12.5,31.8,44.3,23.0,7.6,5.8,12.7,22.2,101.3,2002,LAL
356,243.0,37.7,83.6,0.451,5.9,16.7,0.356,31.8,66.9,0.475,19.0,26.0,0.734,13.1,31.1,44.3,23.3,7.8,5.7,14.5,22.9,100.4,2003,LAL
357,242.1,36.9,81.4,0.454,4.5,13.6,0.327,32.5,67.8,0.479,19.9,28.7,0.693,12.2,30.9,43.1,23.8,8.3,4.6,13.8,21.1,98.2,2004,LAL
358,241.2,35.3,80.8,0.437,7.9,22.1,0.355,27.5,58.7,0.467,20.3,26.1,0.777,12.5,30.6,43.2,20.4,6.2,4.2,14.3,21.9,98.7,2005,LAL
359,242.1,36.5,80.6,0.453,6.7,19.3,0.349,29.8,61.3,0.486,19.7,26.5,0.745,11.8,30.3,42.2,21.1,7.7,4.3,13.9,23.1,99.4,2006,LAL
360,244.3,37.8,81.3,0.466,7.4,21.0,0.353,30.4,60.2,0.505,20.2,27.1,0.747,10.8,30.4,41.2,22.6,7.3,5.1,15.5,23.0,103.3,2007,LAL
361,241.2,39.6,83.1,0.476,8.1,21.4,0.378,31.5,61.8,0.51,21.3,27.7,0.769,11.0,33.2,44.1,24.4,8.0,5.3,14.1,20.6,108.6,2008,LAL
362,241.2,40.3,85.1,0.474,6.7,18.5,0.361,33.7,66.6,0.505,19.6,25.5,0.77,12.4,31.5,43.9,23.3,8.8,5.1,13.5,20.7,106.9,2009,LAL
363,241.8,38.3,83.8,0.457,6.5,19.0,0.341,31.9,64.8,0.492,18.5,24.2,0.765,11.9,32.5,44.3,21.1,7.5,4.9,13.4,19.4,101.7,2010,LAL
364,241.8,38.1,82.4,0.463,6.4,18.1,0.352,31.8,64.3,0.494,18.8,24.1,0.779,12.1,31.9,44.0,22.0,7.3,5.1,13.1,19.0,101.5,2011,LAL
365,243.4,36.8,80.6,0.457,5.5,16.8,0.326,31.3,63.7,0.491,18.2,24.1,0.756,12.1,34.1,46.2,22.5,5.9,5.3,15.1,16.8,97.3,2012,LAL
366,240.9,37.1,81.0,0.458,8.7,24.6,0.355,28.4,56.4,0.503,19.3,27.9,0.692,11.5,33.3,44.8,22.2,7.0,5.2,15.0,17.9,102.2,2013,LAL
367,240.3,38.3,85.1,0.45,9.4,24.8,0.381,28.8,60.3,0.478,17.0,22.4,0.757,9.1,32.0,41.0,24.5,7.5,5.4,15.1,19.8,103.0,2014,LAL
368,243.0,37.2,85.6,0.435,6.5,18.9,0.344,30.8,66.8,0.461,17.5,23.6,0.741,11.6,32.3,43.9,20.9,7.0,4.5,13.2,21.2,98.5,2015,LAL
369,240.6,35.1,84.8,0.414,7.8,24.6,0.317,27.3,60.2,0.454,19.3,24.7,0.781,10.7,32.3,43.0,18.0,7.2,4.1,13.7,20.3,97.3,2016,LAL
370,240.3,39.3,87.4,0.45,8.9,25.7,0.346,30.4,61.6,0.493,17.0,22.6,0.754,11.4,32.1,43.5,20.9,8.2,3.9,15.2,20.7,104.6,2017,LAL
371,242.7,40.7,88.4,0.461,10.0,29.1,0.345,30.7,59.3,0.517,16.6,23.3,0.714,10.7,35.7,46.4,23.8,7.7,4.7,15.8,21.2,108.1,2018,LAL
372,241.2,42.6,90.5,0.47,10.3,31.0,0.333,32.2,59.6,0.541,16.3,23.3,0.699,10.2,36.4,46.6,25.6,7.5,5.4,15.7,20.7,111.8,2019,LAL
373,240.7,42.3,88.3,0.48,11.0,31.6,0.349,31.3,56.7,0.552,17.7,24.3,0.729,10.7,35.1,45.7,25.4,8.6,6.6,15.2,20.7,113.4,2020,LAL
374,242.4,40.6,86.1,0.472,11.1,31.2,0.354,29.6,54.8,0.539,17.2,23.3,0.739,9.7,34.6,44.2,24.7,7.8,5.4,15.2,19.1,109.5,2021,LAL
375,243.7,41.6,88.8,0.469,12.0,34.5,0.347,29.7,54.3,0.546,16.8,23.0,0.732,9.5,34.5,44.0,24.0,7.6,5.2,14.5,20.2,112.1,2022,LAL
376,241.2,34.8,79.7,0.436,4.1,13.4,0.307,30.7,66.3,0.462,16.3,23.0,0.708,12.0,29.4,41.4,21.8,7.9,6.0,16.4,19.2,89.9,2002,MEM
377,243.0,37.2,82.2,0.452,5.7,15.6,0.365,31.5,66.6,0.473,17.4,23.6,0.739,11.5,30.1,41.6,23.1,7.9,6.1,15.4,20.5,97.5,2003,MEM
378,242.4,36.1,81.2,0.445,5.5,16.0,0.34,30.7,65.2,0.471,19.0,26.1,0.727,12.8,29.0,41.8,23.4,9.7,6.9,15.0,23.2,96.7,2004,MEM
379,240.3,34.2,76.5,0.447,6.5,18.1,0.357,27.7,58.4,0.475,18.6,24.7,0.754,10.8,28.1,39.0,20.9,8.5,5.8,14.6,23.3,93.4,2005,MEM
380,242.1,33.5,74.7,0.448,7.2,19.2,0.374,26.3,55.5,0.474,18.0,25.3,0.711,10.2,29.0,39.2,19.3,7.3,5.4,13.8,21.4,92.2,2006,MEM
381,243.7,36.6,78.6,0.465,6.1,16.6,0.367,30.5,62.0,0.491,22.4,29.4,0.761,10.6,29.0,39.5,20.5,6.9,5.0,16.4,22.3,101.6,2007,MEM
382,241.5,37.3,82.2,0.454,7.6,21.7,0.349,29.8,60.5,0.492,18.5,25.6,0.723,10.3,31.3,41.6,19.2,6.1,4.7,15.3,19.4,100.7,2008,MEM
383,241.5,34.9,77.0,0.454,4.9,13.5,0.36,30.1,63.5,0.474,19.1,25.3,0.756,10.3,28.5,38.8,17.4,7.5,4.7,15.3,21.7,93.9,2009,MEM
384,242.7,39.3,83.8,0.469,4.2,12.4,0.337,35.1,71.4,0.492,19.7,26.9,0.733,13.0,30.4,43.5,18.8,7.9,4.9,15.2,20.2,102.5,2010,MEM
385,242.4,39.0,82.9,0.471,3.8,11.3,0.334,35.3,71.6,0.492,18.1,24.2,0.75,11.8,29.2,41.0,20.6,9.4,5.4,14.0,20.8,99.9,2011,MEM
386,241.5,36.7,82.2,0.447,4.2,12.9,0.326,32.5,69.3,0.47,17.3,22.8,0.759,12.6,29.5,42.0,19.5,9.6,5.2,14.5,19.9,95.0,2012,MEM
387,241.5,36.1,81.5,0.444,4.7,13.5,0.345,31.5,68.0,0.463,16.5,21.3,0.773,12.9,29.8,42.7,20.9,8.6,5.3,14.0,20.2,93.4,2013,MEM
388,241.5,38.1,82.0,0.464,4.9,14.0,0.353,33.1,68.0,0.487,15.1,20.3,0.741,11.6,30.8,42.4,21.9,7.7,4.6,13.7,19.1,96.1,2014,MEM
389,242.7,37.8,82.5,0.458,5.2,15.2,0.339,32.6,67.3,0.485,17.6,22.8,0.773,10.4,32.1,42.6,21.7,8.5,4.2,13.3,19.1,98.3,2015,MEM
390,241.8,36.8,83.6,0.44,6.1,18.5,0.331,30.7,65.1,0.471,19.3,24.7,0.783,11.2,30.5,41.6,20.7,8.8,4.3,13.3,21.7,99.1,2016,MEM
391,242.7,36.4,83.6,0.435,9.4,26.5,0.354,27.0,57.1,0.473,18.3,23.4,0.784,10.8,32.0,42.8,21.3,8.0,4.2,12.9,22.4,100.5,2017,MEM
392,240.3,36.7,82.8,0.444,9.2,26.2,0.352,27.5,56.5,0.486,16.6,21.1,0.786,9.5,31.0,40.5,21.5,7.5,4.8,15.0,23.2,99.3,2018,MEM
393,242.4,38.0,84.4,0.45,9.9,28.9,0.342,28.1,55.6,0.505,17.7,23.0,0.772,8.8,33.0,41.8,23.9,8.3,5.5,14.0,22.0,103.5,2019,MEM
394,240.7,42.5,90.9,0.468,10.9,31.5,0.347,31.6,59.4,0.532,16.6,21.8,0.763,10.3,36.2,46.5,26.9,7.9,5.5,15.2,21.2,112.6,2020,MEM
395,241.7,42.8,91.8,0.467,11.2,31.4,0.356,31.7,60.4,0.525,16.4,21.3,0.771,11.2,35.3,46.5,26.9,9.1,5.1,13.3,18.7,113.3,2021,MEM
396,241.2,43.5,94.4,0.461,11.5,32.7,0.353,32.0,61.7,0.519,17.0,23.1,0.734,14.1,35.0,49.2,26.0,9.8,6.5,13.2,19.8,115.6,2022,MEM
397,242.4,33.8,79.1,0.428,4.5,13.8,0.329,29.3,65.3,0.448,17.6,24.4,0.724,11.7,26.5,38.1,20.8,8.9,4.1,16.4,22.6,89.8,1996,VAN
398,241.2,34.4,78.7,0.437,5.4,15.5,0.349,29.0,63.2,0.458,15.0,21.1,0.709,12.5,26.3,38.8,22.7,8.0,5.7,15.9,21.4,89.2,1997,VAN
399,241.8,36.7,80.1,0.458,4.0,11.0,0.362,32.7,69.1,0.473,19.3,26.2,0.739,13.2,28.2,41.4,23.9,7.5,4.3,17.1,22.1,96.6,1998,VAN
400,243.5,32.9,76.8,0.428,3.0,9.1,0.327,29.9,67.7,0.442,20.2,28.2,0.717,13.0,27.2,40.2,19.3,8.4,4.0,17.0,22.5,88.9,1999,VAN
401,242.1,35.3,78.5,0.449,4.0,11.0,0.361,31.3,67.6,0.463,19.4,25.1,0.774,12.3,28.3,40.6,20.7,7.4,4.2,16.8,22.9,93.9,2000,VAN
402,241.2,35.0,79.7,0.439,4.0,11.5,0.343,31.0,68.2,0.455,17.8,23.1,0.77,10.9,29.6,40.5,23.2,7.1,4.4,15.7,21.1,91.7,2001,VAN
403,241.2,35.4,77.4,0.457,6.7,17.8,0.379,28.7,59.6,0.481,18.9,26.7,0.71,12.2,30.4,42.6,21.4,7.0,5.4,17.0,26.3,96.5,1996,MIA
404,241.5,34.4,76.0,0.453,8.3,22.7,0.364,26.1,53.3,0.491,17.7,24.7,0.719,11.7,29.3,41.0,21.2,7.9,5.4,15.9,23.4,94.8,1997,MIA
405,240.9,34.8,77.2,0.45,6.7,18.8,0.355,28.1,58.3,0.481,18.8,25.4,0.739,12.5,29.5,42.0,21.4,8.1,5.2,15.0,24.2,95.0,1998,MIA
406,240.5,32.3,71.3,0.453,5.8,16.1,0.359,26.5,55.2,0.481,18.6,25.2,0.735,10.1,30.2,40.3,20.4,6.5,6.1,14.9,20.7,89.0,1999,MIA
407,241.8,36.3,78.8,0.46,5.4,14.7,0.371,30.8,64.1,0.481,16.4,22.3,0.736,11.2,31.9,43.2,23.5,7.1,6.4,15.0,23.7,94.4,2000,MIA
408,242.4,32.9,76.3,0.43,5.8,16.9,0.345,27.0,59.4,0.455,17.4,22.9,0.759,9.9,29.7,39.6,19.9,7.7,3.7,13.7,21.0,88.9,2001,MIA
409,243.0,34.2,77.8,0.439,3.8,11.0,0.347,30.4,66.9,0.454,15.1,20.8,0.724,11.0,31.0,42.0,20.3,6.7,5.5,14.8,22.5,87.2,2002,MIA
410,241.8,32.8,79.5,0.412,4.2,13.4,0.316,28.5,66.1,0.432,15.8,20.6,0.765,11.6,30.0,41.6,18.3,7.2,4.0,14.2,22.6,85.6,2003,MIA
411,240.9,33.3,78.3,0.425,5.9,16.5,0.357,27.4,61.7,0.443,17.8,23.4,0.762,11.5,30.0,41.5,19.1,7.2,3.8,13.9,22.1,90.3,2004,MIA
412,243.7,37.8,77.7,0.486,5.8,15.4,0.377,32.0,62.3,0.513,20.2,30.1,0.672,10.8,32.2,43.0,21.8,6.4,5.8,13.7,22.1,101.5,2005,MIA
413,240.9,37.1,77.5,0.478,6.1,17.6,0.345,31.0,59.9,0.517,19.7,28.2,0.7,10.5,32.6,43.1,20.6,6.4,5.4,14.5,22.8,99.9,2006,MIA
414,242.1,35.6,76.7,0.464,6.4,18.8,0.343,29.2,57.9,0.503,17.0,24.6,0.69,10.0,30.8,40.8,20.5,6.9,5.4,14.6,21.3,94.6,2007,MIA
415,241.8,34.2,77.3,0.443,6.0,16.7,0.358,28.3,60.5,0.467,16.9,23.2,0.727,9.1,28.6,37.6,20.0,7.2,4.3,14.7,20.4,91.4,2008,MIA
416,243.4,37.0,81.0,0.457,7.1,19.9,0.357,29.9,61.2,0.489,17.2,22.8,0.754,10.1,29.4,39.5,20.4,7.9,5.5,12.5,20.7,98.3,2009,MIA
417,242.4,36.4,79.5,0.458,6.0,17.4,0.346,30.4,62.1,0.489,17.7,23.5,0.752,10.7,31.1,41.8,18.9,7.4,5.6,13.2,20.9,96.5,2010,MIA
418,241.2,37.0,76.8,0.481,6.7,18.0,0.37,30.3,58.8,0.515,21.5,27.9,0.769,9.6,32.5,42.1,20.0,6.6,5.2,13.9,20.4,102.1,2011,MIA
419,243.0,37.1,79.0,0.469,5.6,15.6,0.359,31.5,63.4,0.496,18.8,24.2,0.775,10.4,31.2,41.6,20.0,8.9,5.4,15.2,19.4,98.5,2012,MIA
420,242.4,38.4,77.4,0.496,8.7,22.1,0.396,29.6,55.4,0.536,17.4,23.0,0.754,8.2,30.4,38.6,23.0,8.7,5.4,13.9,18.7,102.9,2013,MIA
421,242.4,38.3,76.5,0.501,8.1,22.3,0.364,30.2,54.2,0.558,17.5,23.0,0.76,7.6,29.2,36.9,22.5,8.9,4.5,14.8,19.5,102.2,2014,MIA
422,240.6,35.2,77.2,0.456,6.8,20.2,0.335,28.4,57.0,0.499,17.5,23.7,0.741,9.1,30.0,39.1,19.8,7.8,4.5,14.8,20.0,94.7,2015,MIA
423,241.8,38.4,81.7,0.47,6.1,18.0,0.336,32.3,63.6,0.508,17.1,23.0,0.744,9.8,34.3,44.1,20.8,6.7,6.5,14.1,18.3,100.0,2016,MIA
424,241.2,39.0,85.8,0.455,9.9,27.0,0.365,29.2,58.8,0.496,15.2,21.6,0.706,10.6,33.0,43.6,21.2,7.2,5.7,13.4,20.5,103.2,2017,MIA
425,243.0,38.8,85.3,0.455,11.0,30.6,0.36,27.8,54.8,0.508,14.7,19.5,0.755,9.3,34.2,43.5,22.7,7.6,5.3,14.4,20.1,103.4,2018,MIA
426,240.6,39.6,88.0,0.45,11.3,32.4,0.349,28.3,55.6,0.509,15.1,21.7,0.695,11.2,35.1,46.3,24.3,7.6,5.5,14.7,20.9,105.7,2019,MIA
427,243.1,39.5,84.4,0.468,13.4,35.4,0.379,26.0,49.0,0.532,19.7,25.2,0.783,8.5,35.9,44.4,25.9,7.5,4.5,14.9,20.6,112.0,2020,MIA
428,241.4,39.2,83.7,0.468,12.9,36.2,0.358,26.3,47.5,0.553,16.7,21.1,0.79,8.0,33.5,41.5,26.3,7.9,4.0,14.1,18.9,108.1,2021,MIA
