,Team,Actual_Score,Year,Predicted_Score
500,WAS,0.0,2012,0.31735505349334514
501,MIA,10.0,2013,3.7053014019050794
502,SAS,7.0,2013,2.7526979710543653
503,IND,4.0,2013,2.6092735779939966
504,MEM,4.0,2013,1.8836129666114452
505,CHI,2.0,2013,1.0791378104425586
506,GSW,2.0,2013,1.6201815959192578
507,NYK,2.0,2013,1.8384632757367194
508,OKC,2.0,2013,4.15208730884134
509,ATL,1.0,2013,1.7926402568372148
510,BOS,1.0,2013,1.0498791387142759
511,BRK,1.0,2013,1.8908934899779648
512,DEN,1.0,2013,3.633734208046958
513,HOU,1.0,2013,1.7903998135455483
514,LAC,1.0,2013,3.8208495525416417
515,LAL,1.0,2013,3.2143888627219575
516,MIL,1.0,2013,0.9812180755843822
517,CHO,0.0,2013,-0.06326658656172301
518,CLE,0.0,2013,-0.3005123490085101
519,DAL,0.0,2013,1.3052573381951131
520,DET,0.0,2013,1.0033934445152572
521,MIN,0.0,2013,1.2988007275496922
522,NOP,0.0,2013,0.5116791021725933
523,ORL,0.0,2013,-0.07635040339701538
524,PHI,0.0,2013,0.6578885049699108
525,PHO,0.0,2013,-0.2564487609709106
526,POR,0.0,2013,-0.2237506445349765
527,SAC,0.0,2013,-0.17632943939431012
528,TOR,0.0,2013,0.16961346479005868
529,UTA,0.0,2013,1.8003528961069597
530,WAS,0.0,2013,0.8883669055377923
531,SAS,10.0,2014,2.853514644750062
532,MIA,7.0,2014,2.901676395473257
533,IND,4.0,2014,2.2129222969896656
534,OKC,4.0,2014,3.0814278365851893
535,BRK,2.0,2014,1.378077552330297
536,LAC,2.0,2014,3.609629310089355
537,POR,2.0,2014,0.8787428445777532
538,WAS,2.0,2014,1.0318550223798568
539,ATL,1.0,2014,0.8096038347699646
540,CHO,1.0,2014,1.674593825011869
541,CHI,1.0,2014,1.5862797486165416
542,DAL,1.0,2014,1.9523492569120877
543,GSW,1.0,2014,2.0631063291951035
544,HOU,1.0,2014,3.7741356092181473
545,MEM,1.0,2014,2.0681514013402422
546,TOR,1.0,2014,0.8087335624842751
547,BOS,0.0,2014,-0.6754370069497211
548,CLE,0.0,2014,0.44599992593614846
549,DEN,0.0,2014,1.1804964106471145
550,DET,0.0,2014,1.6920448739820853
551,LAL,0.0,2014,0.1289168210325662
552,MIL,0.0,2014,-0.6245667814020717
553,MIN,0.0,2014,1.4450236900435656
554,NOP,0.0,2014,1.8345810112431986
555,NYK,0.0,2014,0.8485631074401481
556,ORL,0.0,2014,0.479546779546689
557,PHI,0.0,2014,-0.7738218102179009
558,PHO,0.0,2014,1.6862450021059547
559,SAC,0.0,2014,1.1204065073531169
560,UTA,0.0,2014,0.33326084962584734
561,GSW,10.0,2015,3.6460701978512056
562,CLE,7.0,2015,1.9439526861265577
563,ATL,4.0,2015,2.7003863314336773
564,HOU,4.0,2015,1.751766782052064
565,CHI,2.0,2015,2.0064372612753103
566,LAC,2.0,2015,3.57227515569833
567,MEM,2.0,2015,2.3537418242509927
568,WAS,2.0,2015,2.232073122183115
569,BOS,1.0,2015,0.5064837026022317
570,BRK,1.0,2015,0.8694294569052359
571,DAL,1.0,2015,1.6577625340131559
572,MIL,1.0,2015,1.6957163972775589
573,NOP,1.0,2015,2.2720512008860334
574,POR,1.0,2015,1.525267047468259
575,SAS,1.0,2015,2.8086127850985356
576,TOR,1.0,2015,1.2182379588706445
577,CHO,0.0,2015,0.8139967930047318
578,DEN,0.0,2015,0.3189531594051547
579,DET,0.0,2015,1.3016942027198843
580,IND,0.0,2015,1.1675006155922905
581,LAL,0.0,2015,0.5018416806509558
582,MIA,0.0,2015,1.530106247689917
583,MIN,0.0,2015,-0.3082455987752334
584,NYK,0.0,2015,-0.8692602448264568
585,OKC,0.0,2015,1.8397536092905247
586,ORL,0.0,2015,0.842338606869041
587,PHI,0.0,2015,-0.03569271858791079
588,PHO,0.0,2015,0.7792271519393368
589,SAC,0.0,2015,1.1859521498371826
590,UTA,0.0,2015,2.7249345341495226
591,CLE,10.0,2016,2.0045583249691896
592,GSW,7.0,2016,4.084835825964607
593,OKC,4.0,2016,3.198809965122157
594,TOR,4.0,2016,2.8952708303511985
595,ATL,2.0,2016,2.289794059080748
596,MIA,2.0,2016,2.8932255155723974
597,POR,2.0,2016,1.2298760712523524
598,SAS,2.0,2016,4.5861784143947695
599,BOS,1.0,2016,1.2181167869547012
600,CHO,1.0,2016,2.0379601350517924
601,DAL,1.0,2016,0.9275643497607149
602,DET,1.0,2016,1.3608639059265757
603,HOU,1.0,2016,2.540853583501231
604,IND,1.0,2016,1.9010016789954345
605,LAC,1.0,2016,3.4652338632486988
606,MEM,1.0,2016,0.9736405713666607
607,BRK,0.0,2016,0.6867975200887575
608,CHI,0.0,2016,0.8570165806478587
609,DEN,0.0,2016,0.8972361466963719
610,LAL,0.0,2016,-0.6655743409073691
611,MIL,0.0,2016,1.82803661484949
612,MIN,0.0,2016,1.579223866459054
613,NOP,0.0,2016,0.8422165750087309
614,NYK,0.0,2016,0.7434012375650225
615,ORL,0.0,2016,1.1992342700128433
616,PHI,0.0,2016,-0.20302092885300327
617,PHO,0.0,2016,-0.3560758835541181
618,SAC,0.0,2016,1.7801307710950351
619,UTA,0.0,2016,1.9483163325030408
620,WAS,0.0,2016,1.2627668211678826
621,GSW,10.0,2017,4.717463970637258
622,CLE,7.0,2017,2.064450528281935
623,BOS,4.0,2017,1.3577686091262824
624,SAS,4.0,2017,3.455912971360269
625,HOU,2.0,2017,2.0705595066377604
626,TOR,2.0,2017,2.456111264840504
627,UTA,2.0,2017,3.2328301480235098
628,WAS,2.0,2017,1.628594283662046
629,ATL,1.0,2017,1.6919262040504806
630,CHI,1.0,2017,1.8956879286118906
631,IND,1.0,2017,1.7490417767584368
632,LAC,1.0,2017,3.0531893727464148
633,MEM,1.0,2017,1.2469100393364325
634,MIL,1.0,2017,2.295868324336265
635,OKC,1.0,2017,1.6346832565129414
636,POR,1.0,2017,1.121288930123744
637,BRK,0.0,2017,0.11311152452299522
638,CHO,0.0,2017,1.8766987591977426
639,DAL,0.0,2017,0.29087223435498477
640,DEN,0.0,2017,1.914881484336846
641,DET,0.0,2017,1.3326773030569106
642,LAL,0.0,2017,0.20768376625905693
643,MIA,0.0,2017,1.6120657404180916
644,MIN,0.0,2017,1.6201438013542298
645,NOP,0.0,2017,1.6322654986758884
646,NYK,0.0,2017,0.6207736714550269
647,ORL,0.0,2017,0.232696669707265
648,PHI,0.0,2017,0.203097779439102
649,PHO,0.0,2017,0.0990231967911781
650,SAC,0.0,2017,1.1394749733210774
651,GSW,10.0,2018,4.281082870425175
652,CLE,7.0,2018,1.8711574984207109
653,BOS,4.0,2018,1.863723003024105
654,HOU,4.0,2018,3.2802658418241144
655,NOP,2.0,2018,2.3527474516777946
656,PHI,2.0,2018,3.4404184578075654
657,TOR,2.0,2018,2.4571096630862366
658,UTA,2.0,2018,2.8872670670325657
659,IND,1.0,2018,1.938261621396954
660,MIA,1.0,2018,1.5558155089642336
661,MIL,1.0,2018,2.1426622698568485
662,MIN,1.0,2018,1.9780484611960623
663,OKC,1.0,2018,2.131488107036077
664,POR,1.0,2018,1.475079094824611
665,SAS,1.0,2018,2.434961040357857
666,WAS,1.0,2018,1.709799373110658
667,ATL,0.0,2018,0.11663793194271599
668,BRK,0.0,2018,0.14470051363288872
669,CHO,0.0,2018,1.85112970479097
670,CHI,0.0,2018,0.18401648215368227
671,DAL,0.0,2018,0.3635826808258329
672,DEN,0.0,2018,2.12277320194133
673,DET,0.0,2018,1.2015450804868768
674,LAC,0.0,2018,1.9215966224546694
675,LAL,0.0,2018,1.4513769484285832
676,MEM,0.0,2018,-0.0473187115726299
677,NYK,0.0,2018,0.42351810615348096
678,ORL,0.0,2018,0.4406595320373856
679,PHO,0.0,2018,-0.4788036414407715
680,SAC,0.0,2018,-0.0340490476225912
681,TOR,10.0,2019,2.6468318796079355
682,GSW,7.0,2019,3.813331689834949
683,MIL,4.0,2019,4.1314893520783835
684,POR,4.0,2019,1.8730235475732167
685,BOS,2.0,2019,2.412826656528302
686,DEN,2.0,2019,2.5121538058927992
687,HOU,2.0,2019,1.4605205379563502
688,PHI,2.0,2019,3.151096466155775
689,BRK,1.0,2019,0.40074190566471724
690,DET,1.0,2019,0.3757507767963759
691,IND,1.0,2019,2.5850139081722423
692,LAC,1.0,2019,1.6063357955592854
693,OKC,1.0,2019,1.7962641317926715
694,ORL,1.0,2019,1.5290673273607982
